unit_id,model_id,serial_number,label_code,condition_grade,condition_notes,shipment_id,arrival_date,cost_allocated,location_id,status,reserved_until,reserved_for_customer_id,created_at,updated_at
U-000685,M-0008,SN-M-0008-N1RC5W,LBL-N1RC5W,A,Perfecto / muy leve,S-0008,2025-11-11,"147,23",L-0001,SOLD,,,2025-11-11 10:03,2026-01-12 12:05
U-000686,M-0008,SN-M-0008-8P2HVC,LBL-8P2HVC,B,Leves marcas estéticas,S-0008,2025-11-11,"192,56",L-0001,SOLD,,,2025-11-11 10:36,2025-12-04 12:57
U-000687,M-0008,SN-M-0008-SZRNTA,LBL-SZRNTA,A,Perfecto / muy leve,S-0008,2025-11-11,"142,8",L-0001,SOLD,,,2025-11-11 10:41,2025-11-21 12:09
U-000688,M-0008,SN-M-0008-F4K2XV,LBL-F4K2XV,B,Leves marcas estéticas,S-0008,2025-11-11,"160,99",L-0001,SOLD,,,2025-11-11 10:53,2025-12-28 12:56
U-000689,M-0008,SN-M-0008-4IANT1,LBL-4IANT1,B,Leves marcas estéticas,S-0008,2025-11-11,"160,92",L-0004,AVAILABLE,,,2025-11-11 10:56,2025-11-11 10:28
U-000690,M-0008,SN-M-0008-CMYTRJ,LBL-CMYTRJ,A,Perfecto / muy leve,S-0008,2025-11-11,"193,14",L-0001,SOLD,,,2025-11-11 10:57,2025-12-27 12:17
U-000691,M-0022,SN-M-0022-VHDKTE,LBL-VHDKTE,B,Leves marcas estéticas,S-0008,2025-11-11,"198,87",L-0005,IN_REVIEW,,,2025-11-11 10:46,2025-11-11 10:54
U-000692,M-0022,SN-M-0022-VIYYH9,LBL-VIYYH9,A,Perfecto / muy leve,S-0008,2025-11-11,"211,55",L-0003,AVAILABLE,,,2025-11-11 10:57,2025-11-11 10:34
U-000693,M-0022,SN-M-0022-LA2XXC,LBL-LA2XXC,A,Perfecto / muy leve,S-0008,2025-11-11,"264,33",L-0003,AVAILABLE,,,2025-11-11 10:00,2025-11-11 10:12
U-000694,M-0022,SN-M-0022-UHLSSE,LBL-UHLSSE,C,Tara visible / revisar,S-0008,2025-11-11,"179,82",L-0005,IN_REVIEW,,,2025-11-11 10:22,2025-11-11 10:45
U-000695,M-0022,SN-M-0022-GQ582U,LBL-GQ582U,C,Tara visible / revisar,S-0008,2025-11-11,"154,31",L-0001,SOLD,,,2025-11-11 10:50,2025-12-10 12:31
U-000696,M-0022,SN-M-0022-K9CCLC,LBL-K9CCLC,C,Tara visible / revisar,S-0008,2025-11-11,"178,88",L-0001,SOLD,,,2025-11-11 10:34,2025-12-25 12:19
U-000697,M-0022,SN-M-0022-WPQ8JS,LBL-WPQ8JS,B,Leves marcas estéticas,S-0008,2025-11-11,"188,73",L-0001,SOLD,,,2025-11-11 10:05,2025-11-22 12:45
U-000698,M-0022,SN-M-0022-OBO64Z,LBL-OBO64Z,C,Tara visible / revisar,S-0008,2025-11-11,"195,1",L-0001,SOLD,,,2025-11-11 10:26,2025-12-24 12:30
U-000699,M-0022,SN-M-0022-1PPOSK,LBL-1PPOSK,C,Tara visible / revisar,S-0008,2025-11-11,"164,6",L-0004,AVAILABLE,,,2025-11-11 10:59,2025-11-11 10:22
U-000700,M-0022,SN-M-0022-GMM3G7,LBL-GMM3G7,C,Tara visible / revisar,S-0008,2025-11-11,"166,67",L-0001,SOLD,,,2025-11-11 10:17,2025-12-12 12:01
U-000701,M-0022,SN-M-0022-YOZKQU,LBL-YOZKQU,B,Leves marcas estéticas,S-0008,2025-11-11,"239,76",L-0002,AVAILABLE,,,2025-11-11 10:18,2025-11-11 10:07
U-000702,M-0022,SN-M-0022-RMW51I,LBL-RMW51I,B,Leves marcas estéticas,S-0008,2025-11-11,"254,46",L-0005,IN_REVIEW,,,2025-11-11 10:09,2025-11-11 10:44
U-000703,M-0022,SN-M-0022-YUJ3YP,LBL-YUJ3YP,B,Leves marcas estéticas,S-0008,2025-11-11,"240,18",L-0002,RESERVED,2026-01-17,C-0001,2025-11-11 10:54,2025-11-11 10:23
U-000704,M-0012,SN-M-0012-ECOC6L,LBL-ECOC6L,C,Tara visible / revisar,S-0008,2025-11-11,"78,74",L-0001,SOLD,,,2025-11-11 10:04,2026-01-14 12:55
U-000705,M-0012,SN-M-0012-5IN8QF,LBL-5IN8QF,B,Leves marcas estéticas,S-0008,2025-11-11,"88,09",L-0001,SOLD,,,2025-11-11 10:55,2025-12-07 12:59
U-000706,M-0012,SN-M-0012-WWPPFT,LBL-WWPPFT,A,Perfecto / muy leve,S-0008,2025-11-11,"63,27",L-0005,IN_REVIEW,,,2025-11-11 10:37,2025-11-11 10:56
U-000707,M-0012,SN-M-0012-13XBC4,LBL-13XBC4,A,Perfecto / muy leve,S-0008,2025-11-11,"85,17",L-0002,AVAILABLE,,,2025-11-11 10:31,2025-11-11 10:59
U-000708,M-0012,SN-M-0012-S3HGK2,LBL-S3HGK2,A,Perfecto / muy leve,S-0008,2025-11-11,"80,58",L-0001,SOLD,,,2025-11-11 10:45,2025-12-28 12:16
U-000709,M-0012,SN-M-0012-RER7OU,LBL-RER7OU,B,Leves marcas estéticas,S-0008,2025-11-11,"76,23",L-0004,AVAILABLE,,,2025-11-11 10:37,2025-11-11 10:56
U-000710,M-0012,SN-M-0012-MKG74N,LBL-MKG74N,B,Leves marcas estéticas,S-0008,2025-11-11,"77,82",L-0001,SOLD,,,2025-11-11 10:08,2026-01-09 12:24
U-000711,M-0012,SN-M-0012-49SN3I,LBL-49SN3I,C,Tara visible / revisar,S-0008,2025-11-11,"53,51",L-0001,SOLD,,,2025-11-11 10:33,2026-01-07 12:58
U-000712,M-0012,SN-M-0012-A8R4B4,LBL-A8R4B4,B,Leves marcas estéticas,S-0008,2025-11-11,"66,48",L-0001,SOLD,,,2025-11-11 10:37,2026-01-13 12:11
U-000713,M-0012,SN-M-0012-QBQORC,LBL-QBQORC,B,Leves marcas estéticas,S-0008,2025-11-11,"78,59",L-0002,AVAILABLE,,,2025-11-11 10:25,2025-11-11 10:23
U-000714,M-0012,SN-M-0012-631VJ6,LBL-631VJ6,C,Tara visible / revisar,S-0008,2025-11-11,"77,57",L-0002,AVAILABLE,,,2025-11-11 10:43,2025-11-11 10:31
U-000715,M-0012,SN-M-0012-42QO2X,LBL-42QO2X,B,Leves marcas estéticas,S-0008,2025-11-11,"88,68",L-0002,AVAILABLE,,,2025-11-11 10:15,2025-11-11 10:29
U-000716,M-0012,SN-M-0012-VTEBVD,LBL-VTEBVD,A,Perfecto / muy leve,S-0008,2025-11-11,"84,9",L-0001,SOLD,,,2025-11-11 10:01,2026-01-03 12:18
U-000717,M-0012,SN-M-0012-M0DPGG,LBL-M0DPGG,B,Leves marcas estéticas,S-0008,2025-11-11,"85,5",L-0001,SOLD,,,2025-11-11 10:48,2025-12-15 12:54
U-000718,M-0012,SN-M-0012-TMDDT5,LBL-TMDDT5,C,Tara visible / revisar,S-0008,2025-11-11,"55,55",L-0001,SOLD,,,2025-11-11 10:30,2026-01-03 12:38
U-000719,M-0012,SN-M-0012-4GMS0Q,LBL-4GMS0Q,A,Perfecto / muy leve,S-0008,2025-11-11,"88,45",L-0003,AVAILABLE,,,2025-11-11 10:25,2025-11-11 10:14
U-000720,M-0012,SN-M-0012-5PQ401,LBL-5PQ401,A,Perfecto / muy leve,S-0008,2025-11-11,"70,93",L-0003,AVAILABLE,,,2025-11-11 10:10,2025-11-11 10:13
U-000721,M-0012,SN-M-0012-7DM7DF,LBL-7DM7DF,B,Leves marcas estéticas,S-0008,2025-11-11,"90,17",L-0001,SOLD,,,2025-11-11 10:19,2025-12-28 12:11
U-000722,M-0005,SN-M-0005-IVESXD,LBL-IVESXD,B,Leves marcas estéticas,S-0008,2025-11-11,"143,75",L-0004,AVAILABLE,,,2025-11-11 10:11,2025-11-11 10:58
U-000723,M-0005,SN-M-0005-1TOD0F,LBL-1TOD0F,B,Leves marcas estéticas,S-0008,2025-11-11,"124,8",L-0001,SOLD,,,2025-11-11 10:35,2025-12-26 12:50
U-000724,M-0005,SN-M-0005-01JWNR,LBL-01JWNR,B,Leves marcas estéticas,S-0008,2025-11-11,"168,71",L-0001,SOLD,,,2025-11-11 10:00,2025-11-23 12:11
U-000725,M-0005,SN-M-0005-00W6U3,LBL-00W6U3,A,Perfecto / muy leve,S-0008,2025-11-11,"127,28",L-0005,IN_REVIEW,,,2025-11-11 10:10,2026-01-05 16:40
U-000726,M-0005,SN-M-0005-1AEMDQ,LBL-1AEMDQ,A,Perfecto / muy leve,S-0008,2025-11-11,"173,7",L-0002,AVAILABLE,,,2025-11-11 10:53,2025-12-28 16:56
U-000727,M-0005,SN-M-0005-G76USG,LBL-G76USG,A,Perfecto / muy leve,S-0008,2025-11-11,"137,51",L-0001,SOLD,,,2025-11-11 10:01,2026-01-03 12:25
U-000728,M-0005,SN-M-0005-CN7NMK,LBL-CN7NMK,A,Perfecto / muy leve,S-0008,2025-11-11,"190,93",L-0001,SOLD,,,2025-11-11 10:37,2025-12-05 12:47
U-000729,M-0005,SN-M-0005-8JI33F,LBL-8JI33F,B,Leves marcas estéticas,S-0008,2025-11-11,"140,78",L-0002,AVAILABLE,,,2025-11-11 10:30,2025-11-11 10:32
U-000730,M-0005,SN-M-0005-R0CSJV,LBL-R0CSJV,A,Perfecto / muy leve,S-0008,2025-11-11,"136,54",L-0001,SOLD,,,2025-11-11 10:23,2025-11-27 12:08
U-000731,M-0005,SN-M-0005-50JTA7,LBL-50JTA7,B,Leves marcas estéticas,S-0008,2025-11-11,"130,01",L-0001,SOLD,,,2025-11-11 10:30,2026-01-08 12:48
U-000732,M-0005,SN-M-0005-1SUQGR,LBL-1SUQGR,A,Perfecto / muy leve,S-0008,2025-11-11,"140,58",L-0003,AVAILABLE,,,2025-11-11 10:56,2025-11-11 10:01
U-000733,M-0005,SN-M-0005-C4I2YQ,LBL-C4I2YQ,C,Tara visible / revisar,S-0008,2025-11-11,"151,49",L-0001,SOLD,,,2025-11-11 10:36,2025-12-11 12:26
U-000734,M-0005,SN-M-0005-0YORSH,LBL-0YORSH,A,Perfecto / muy leve,S-0008,2025-11-11,"181,1",L-0005,IN_REVIEW,,,2025-11-11 10:17,2025-11-11 10:44
U-000735,M-0005,SN-M-0005-CWGS7K,LBL-CWGS7K,B,Leves marcas estéticas,S-0008,2025-11-11,"146,58",L-0001,SOLD,,,2025-11-11 10:16,2026-01-14 12:38
U-000736,M-0005,SN-M-0005-3B225J,LBL-3B225J,C,Tara visible / revisar,S-0008,2025-11-11,"125,88",L-0004,AVAILABLE,,,2025-11-11 10:22,2025-11-11 10:43
U-000737,M-0027,SN-M-0027-D0OC3U,LBL-D0OC3U,B,Leves marcas estéticas,S-0008,2025-11-11,"177,09",L-0001,SOLD,,,2025-11-11 10:20,2025-12-05 12:39
U-000738,M-0027,SN-M-0027-SC32UY,LBL-SC32UY,A,Perfecto / muy leve,S-0008,2025-11-11,"131,06",L-0001,SOLD,,,2025-11-11 10:28,2026-01-09 12:30
U-000739,M-0027,SN-M-0027-GD6CUE,LBL-GD6CUE,B,Leves marcas estéticas,S-0008,2025-11-11,"140,73",L-0003,AVAILABLE,,,2025-11-11 10:47,2025-11-11 10:47
U-000740,M-0020,SN-M-0020-UBTSVK,LBL-UBTSVK,C,Tara visible / revisar,S-0008,2025-11-11,"101,88",L-0001,SOLD,,,2025-11-11 10:57,2025-12-26 12:29
U-000741,M-0020,SN-M-0020-1EY7V8,LBL-1EY7V8,C,Tara visible / revisar,S-0008,2025-11-11,"86,28",L-0004,AVAILABLE,,,2025-11-11 10:49,2025-11-11 10:22
U-000742,M-0020,SN-M-0020-YCRJVO,LBL-YCRJVO,B,Leves marcas estéticas,S-0008,2025-11-11,"113,94",L-0003,AVAILABLE,,,2025-11-11 10:18,2025-11-11 10:18
U-000743,M-0020,SN-M-0020-JGE47E,LBL-JGE47E,A,Perfecto / muy leve,S-0008,2025-11-11,"132,18",L-0005,IN_REVIEW,,,2025-11-11 10:18,2025-11-11 10:19
U-000744,M-0020,SN-M-0020-R4H9V4,LBL-R4H9V4,B,Leves marcas estéticas,S-0008,2025-11-11,"125,12",L-0005,IN_REVIEW,,,2025-11-11 10:21,2025-11-11 10:59
U-000745,M-0020,SN-M-0020-DED25B,LBL-DED25B,B,Leves marcas estéticas,S-0008,2025-11-11,"129,16",L-0001,SOLD,,,2025-11-11 10:07,2025-12-24 12:14
U-000746,M-0020,SN-M-0020-OQENE3,LBL-OQENE3,B,Leves marcas estéticas,S-0008,2025-11-11,"116,28",L-0001,SOLD,,,2025-11-11 10:48,2025-12-08 12:47
U-000747,M-0020,SN-M-0020-KRO8N9,LBL-KRO8N9,B,Leves marcas estéticas,S-0008,2025-11-11,"127,9",L-0001,SOLD,,,2025-11-11 10:56,2026-01-02 12:28
U-000748,M-0020,SN-M-0020-2SVR1T,LBL-2SVR1T,A,Perfecto / muy leve,S-0008,2025-11-11,"112,86",L-0002,RESERVED,2026-01-17,C-0001,2025-11-11 10:25,2025-11-11 10:33
U-000749,M-0020,SN-M-0020-X3FTZZ,LBL-X3FTZZ,A,Perfecto / muy leve,S-0008,2025-11-11,"132,22",L-0001,SOLD,,,2025-11-11 10:56,2026-01-04 12:52
U-000750,M-0020,SN-M-0020-S2YEJL,LBL-S2YEJL,A,Perfecto / muy leve,S-0008,2025-11-11,"111,61",L-0001,SOLD,,,2025-11-11 10:46,2025-12-22 12:50
U-000751,M-0018,SN-M-0018-YRVPN1,LBL-YRVPN1,B,Leves marcas estéticas,S-0009,2025-11-18,"63,8",L-0001,SOLD,,,2025-11-18 10:11,2025-12-07 12:49
U-000752,M-0018,SN-M-0018-NAHMGR,LBL-NAHMGR,A,Perfecto / muy leve,S-0009,2025-11-18,"71,61",L-0001,SOLD,,,2025-11-18 10:20,2025-12-09 12:13
U-000753,M-0018,SN-M-0018-AJ3HZ1,LBL-AJ3HZ1,C,Tara visible / revisar,S-0009,2025-11-18,"50,66",L-0001,SOLD,,,2025-11-18 10:56,2026-01-02 12:50
U-000754,M-0018,SN-M-0018-AIC5W0,LBL-AIC5W0,B,Leves marcas estéticas,S-0009,2025-11-18,"71,35",L-0001,SOLD,,,2025-11-18 10:47,2025-12-17 12:28
U-000755,M-0018,SN-M-0018-30GIBT,LBL-30GIBT,A,Perfecto / muy leve,S-0009,2025-11-18,"57,76",L-0002,AVAILABLE,,,2025-11-18 10:18,2025-11-18 10:09
U-000756,M-0018,SN-M-0018-8FFN2D,LBL-8FFN2D,B,Leves marcas estéticas,S-0009,2025-11-18,"68,36",L-0001,SOLD,,,2025-11-18 10:47,2025-12-31 12:30
U-000757,M-0023,SN-M-0023-TE08NY,LBL-TE08NY,B,Leves marcas estéticas,S-0009,2025-11-18,"136,88",L-0002,AVAILABLE,,,2025-11-18 10:46,2025-11-18 10:49
U-000758,M-0023,SN-M-0023-BQJ1ZY,LBL-BQJ1ZY,A,Perfecto / muy leve,S-0009,2025-11-18,"100,04",L-0001,SOLD,,,2025-11-18 10:28,2025-12-22 12:01
U-000759,M-0023,SN-M-0023-F2U5EP,LBL-F2U5EP,C,Tara visible / revisar,S-0009,2025-11-18,"118,26",L-0003,AVAILABLE,,,2025-11-18 10:02,2025-11-18 10:12
U-000760,M-0023,SN-M-0023-TOMOHL,LBL-TOMOHL,B,Leves marcas estéticas,S-0009,2025-11-18,"147,06",L-0004,AVAILABLE,,,2025-11-18 10:08,2025-11-18 10:05
U-000761,M-0017,SN-M-0017-D6Q7ZR,LBL-D6Q7ZR,A,Perfecto / muy leve,S-0009,2025-11-18,"118,8",L-0002,AVAILABLE,,,2025-11-18 10:25,2025-11-18 10:54
U-000762,M-0017,SN-M-0017-6X1U1E,LBL-6X1U1E,C,Tara visible / revisar,S-0009,2025-11-18,"90,74",L-0001,SOLD,,,2025-11-18 10:59,2025-12-10 12:20
U-000763,M-0017,SN-M-0017-J11V79,LBL-J11V79,A,Perfecto / muy leve,S-0009,2025-11-18,"98,5",L-0005,IN_REVIEW,,,2025-11-18 10:49,2025-11-18 10:03
U-000764,M-0017,SN-M-0017-AWTCPY,LBL-AWTCPY,C,Tara visible / revisar,S-0009,2025-11-18,"71,13",L-0002,AVAILABLE,,,2025-11-18 10:40,2025-11-18 10:57
U-000765,M-0017,SN-M-0017-1TS2G5,LBL-1TS2G5,A,Perfecto / muy leve,S-0009,2025-11-18,"96,21",L-0005,IN_REVIEW,,,2025-11-18 10:24,2025-11-18 10:27
U-000766,M-0017,SN-M-0017-02CCE7,LBL-02CCE7,A,Perfecto / muy leve,S-0009,2025-11-18,"125,57",L-0001,SOLD,,,2025-11-18 10:33,2025-12-09 12:36
U-000767,M-0011,SN-M-0011-DYODRN,LBL-DYODRN,C,Tara visible / revisar,S-0009,2025-11-18,"106,67",L-0002,AVAILABLE,,,2025-11-18 10:37,2025-11-18 10:35
U-000768,M-0006,SN-M-0006-ETM9ZV,LBL-ETM9ZV,A,Perfecto / muy leve,S-0009,2025-11-18,"56,42",L-0003,RESERVED,2026-01-17,C-0001,2025-11-18 10:03,2025-11-18 10:36
U-000769,M-0006,SN-M-0006-O3ED3U,LBL-O3ED3U,A,Perfecto / muy leve,S-0009,2025-11-18,"55,4",L-0001,SOLD,,,2025-11-18 10:45,2025-11-21 12:01
U-000770,M-0025,SN-M-0025-WAGGM0,LBL-WAGGM0,A,Perfecto / muy leve,S-0009,2025-11-18,"120,29",L-0003,RESERVED,2026-01-16,C-0001,2025-11-18 10:39,2025-11-18 10:53
U-000771,M-0025,SN-M-0025-CV4BGX,LBL-CV4BGX,A,Perfecto / muy leve,S-0009,2025-11-18,"94,78",L-0002,AVAILABLE,,,2025-11-18 10:33,2025-11-18 10:25
U-000772,M-0025,SN-M-0025-VYGU8J,LBL-VYGU8J,B,Leves marcas estéticas,S-0009,2025-11-18,"124,15",L-0003,RESERVED,2026-01-16,C-0001,2025-11-18 10:26,2025-11-18 10:29
U-000773,M-0025,SN-M-0025-WIU27R,LBL-WIU27R,B,Leves marcas estéticas,S-0009,2025-11-18,"102,31",L-0001,SOLD,,,2025-11-18 10:55,2026-01-07 12:24
U-000774,M-0025,SN-M-0025-RA6H4O,LBL-RA6H4O,C,Tara visible / revisar,S-0009,2025-11-18,"78,32",L-0006,DEFECTIVE,,,2025-11-18 10:55,2025-12-04 16:29
U-000775,M-0025,SN-M-0025-M88SUH,LBL-M88SUH,B,Leves marcas estéticas,S-0009,2025-11-18,"102,38",L-0003,AVAILABLE,,,2025-11-18 10:39,2025-11-18 10:21
U-000776,M-0025,SN-M-0025-ZTEQCG,LBL-ZTEQCG,C,Tara visible / revisar,S-0009,2025-11-18,"82,93",L-0001,SOLD,,,2025-11-18 10:23,2025-12-05 12:47
U-000777,M-0025,SN-M-0025-3JVIL2,LBL-3JVIL2,B,Leves marcas estéticas,S-0009,2025-11-18,"116,79",L-0001,SOLD,,,2025-11-18 10:21,2026-01-08 12:40
U-000778,M-0025,SN-M-0025-ZORG5Y,LBL-ZORG5Y,A,Perfecto / muy leve,S-0009,2025-11-18,"90,66",L-0003,AVAILABLE,,,2025-11-18 10:31,2025-11-18 10:53
U-000779,M-0021,SN-M-0021-IARQ87,LBL-IARQ87,B,Leves marcas estéticas,S-0009,2025-11-18,"75,92",L-0003,AVAILABLE,,,2025-11-18 10:33,2025-11-18 10:38
U-000780,M-0021,SN-M-0021-G5BGR9,LBL-G5BGR9,A,Perfecto / muy leve,S-0009,2025-11-18,"68,16",L-0001,SOLD,,,2025-11-18 10:38,2026-01-05 12:16
U-000781,M-0021,SN-M-0021-L9DYLH,LBL-L9DYLH,B,Leves marcas estéticas,S-0009,2025-11-18,"85,1",L-0001,SOLD,,,2025-11-18 10:48,2025-12-21 12:33
U-000782,M-0021,SN-M-0021-PGPP4U,LBL-PGPP4U,A,Perfecto / muy leve,S-0009,2025-11-18,"63,68",L-0001,SOLD,,,2025-11-18 10:01,2025-12-13 12:02
U-000783,M-0021,SN-M-0021-9HJGWV,LBL-9HJGWV,B,Leves marcas estéticas,S-0009,2025-11-18,"85,31",L-0003,AVAILABLE,,,2025-11-18 10:59,2025-11-18 10:42
U-000784,M-0010,SN-M-0010-5DWGAC,LBL-5DWGAC,A,Perfecto / muy leve,S-0009,2025-11-18,"108,54",L-0005,IN_REVIEW,,,2025-11-18 10:51,2025-11-18 10:59
U-000785,M-0010,SN-M-0010-MD7C77,LBL-MD7C77,B,Leves marcas estéticas,S-0009,2025-11-18,"150,6",L-0001,SOLD,,,2025-11-18 10:03,2025-12-23 12:42
U-000786,M-0010,SN-M-0010-MFUKQA,LBL-MFUKQA,A,Perfecto / muy leve,S-0009,2025-11-18,"122,79",L-0001,SOLD,,,2025-11-18 10:39,2025-12-30 12:17
U-000787,M-0013,SN-M-0013-QPM25K,LBL-QPM25K,B,Leves marcas estéticas,S-0009,2025-11-18,"117,53",L-0004,AVAILABLE,,,2025-11-18 10:17,2025-11-18 10:49
U-000788,M-0013,SN-M-0013-FQCZXZ,LBL-FQCZXZ,C,Tara visible / revisar,S-0009,2025-11-18,"113,84",L-0003,AVAILABLE,,,2025-11-18 10:41,2025-11-18 10:24
U-000789,M-0013,SN-M-0013-XFSD1U,LBL-XFSD1U,C,Tara visible / revisar,S-0009,2025-11-18,"93,68",L-0001,SOLD,,,2025-11-18 10:01,2025-12-22 12:34
U-000790,M-0013,SN-M-0013-EATSIS,LBL-EATSIS,A,Perfecto / muy leve,S-0009,2025-11-18,"106,81",L-0005,IN_REVIEW,,,2025-11-18 10:25,2025-11-18 10:41
U-000791,M-0013,SN-M-0013-TMI22F,LBL-TMI22F,B,Leves marcas estéticas,S-0009,2025-11-18,"130,52",L-0002,AVAILABLE,,,2025-11-18 10:20,2025-11-18 10:17
U-000792,M-0013,SN-M-0013-7281OS,LBL-7281OS,B,Leves marcas estéticas,S-0009,2025-11-18,"108,12",L-0001,SOLD,,,2025-11-18 10:02,2025-11-24 12:53
U-000793,M-0013,SN-M-0013-4UZLKY,LBL-4UZLKY,A,Perfecto / muy leve,S-0009,2025-11-18,"114,42",L-0003,AVAILABLE,,,2025-11-18 10:53,2025-11-18 10:49
U-000794,M-0013,SN-M-0013-JKOXF9,LBL-JKOXF9,B,Leves marcas estéticas,S-0009,2025-11-18,"148,33",L-0002,AVAILABLE,,,2025-11-18 10:17,2025-11-18 10:24
U-000795,M-0013,SN-M-0013-W3KH5L,LBL-W3KH5L,A,Perfecto / muy leve,S-0009,2025-11-18,"145,79",L-0001,SOLD,,,2025-11-18 10:11,2026-01-10 12:27
U-000796,M-0013,SN-M-0013-RJUYS1,LBL-RJUYS1,B,Leves marcas estéticas,S-0009,2025-11-18,"109,65",L-0001,SOLD,,,2025-11-18 10:34,2026-01-06 12:35
U-000797,M-0013,SN-M-0013-LNXARW,LBL-LNXARW,B,Leves marcas estéticas,S-0009,2025-11-18,"114,49",L-0004,AVAILABLE,,,2025-11-18 10:31,2025-11-18 10:23
U-000798,M-0013,SN-M-0013-DQHLKO,LBL-DQHLKO,B,Leves marcas estéticas,S-0009,2025-11-18,"133,03",L-0001,SOLD,,,2025-11-18 10:23,2026-01-11 12:51
U-000799,M-0013,SN-M-0013-89EIGQ,LBL-89EIGQ,A,Perfecto / muy leve,S-0009,2025-11-18,"144,98",L-0005,IN_REVIEW,,,2025-11-18 10:43,2025-11-18 10:01
U-000800,M-0013,SN-M-0013-APRFIQ,LBL-APRFIQ,B,Leves marcas estéticas,S-0009,2025-11-18,"145,45",L-0004,AVAILABLE,,,2025-11-18 10:41,2025-11-18 10:59
U-000801,M-0013,SN-M-0013-EV55FF,LBL-EV55FF,C,Tara visible / revisar,S-0009,2025-11-18,"124,4",L-0001,SOLD,,,2025-11-18 10:47,2026-01-11 12:10
U-000802,M-0013,SN-M-0013-KDK9LK,LBL-KDK9LK,A,Perfecto / muy leve,S-0009,2025-11-18,"146,57",L-0001,SOLD,,,2025-11-18 10:21,2026-01-11 12:29
U-000803,M-0012,SN-M-0012-HDJZ4M,LBL-HDJZ4M,A,Perfecto / muy leve,S-0010,2025-11-25,"87,2",L-0004,AVAILABLE,,,2025-11-25 10:34,2025-11-25 10:24
U-000804,M-0012,SN-M-0012-GML1FB,LBL-GML1FB,B,Leves marcas estéticas,S-0010,2025-11-25,"68,95",L-0002,AVAILABLE,,,2025-11-25 10:43,2025-11-25 10:50
U-000805,M-0012,SN-M-0012-YRD31R,LBL-YRD31R,B,Leves marcas estéticas,S-0010,2025-11-25,"86,32",L-0001,SOLD,,,2025-11-25 10:36,2025-12-16 12:25
U-000806,M-0012,SN-M-0012-Y6RVHY,LBL-Y6RVHY,B,Leves marcas estéticas,S-0010,2025-11-25,"59,34",L-0004,AVAILABLE,,,2025-11-25 10:49,2025-11-25 10:06
U-000807,M-0012,SN-M-0012-NMPVBT,LBL-NMPVBT,C,Tara visible / revisar,S-0010,2025-11-25,"52,12",L-0001,SOLD,,,2025-11-25 10:13,2026-01-13 12:37
U-000808,M-0012,SN-M-0012-0Z1PE4,LBL-0Z1PE4,C,Tara visible / revisar,S-0010,2025-11-25,71,L-0003,AVAILABLE,,,2025-11-25 10:29,2025-11-25 10:32
U-000809,M-0026,SN-M-0026-2PRIZ5,LBL-2PRIZ5,A,Perfecto / muy leve,S-0010,2025-11-25,"60,55",L-0004,AVAILABLE,,,2025-11-25 10:41,2025-11-25 10:47
U-000810,M-0026,SN-M-0026-LVH44V,LBL-LVH44V,B,Leves marcas estéticas,S-0010,2025-11-25,"62,7",L-0003,AVAILABLE,,,2025-11-25 10:57,2025-11-25 10:01
U-000811,M-0026,SN-M-0026-SX36N9,LBL-SX36N9,A,Perfecto / muy leve,S-0010,2025-11-25,"83,71",L-0001,SOLD,,,2025-11-25 10:51,2025-12-09 12:46
U-000812,M-0026,SN-M-0026-K7FHYG,LBL-K7FHYG,A,Perfecto / muy leve,S-0010,2025-11-25,"85,95",L-0001,SOLD,,,2025-11-25 10:19,2025-12-02 12:12
U-000813,M-0026,SN-M-0026-E3621E,LBL-E3621E,B,Leves marcas estéticas,S-0010,2025-11-25,"76,07",L-0001,SOLD,,,2025-11-25 10:11,2026-01-01 12:33
U-000814,M-0026,SN-M-0026-1ZKBBZ,LBL-1ZKBBZ,B,Leves marcas estéticas,S-0010,2025-11-25,"92,51",L-0001,SOLD,,,2025-11-25 10:47,2026-01-12 12:09
U-000815,M-0026,SN-M-0026-NB4TUY,LBL-NB4TUY,B,Leves marcas estéticas,S-0010,2025-11-25,"89,81",L-0002,AVAILABLE,,,2025-11-25 10:39,2025-12-10 16:27
U-000816,M-0026,SN-M-0026-O66VAW,LBL-O66VAW,B,Leves marcas estéticas,S-0010,2025-11-25,"78,55",L-0001,SOLD,,,2025-11-25 10:30,2026-01-07 12:15
U-000817,M-0026,SN-M-0026-HHD2KL,LBL-HHD2KL,C,Tara visible / revisar,S-0010,2025-11-25,"70,02",L-0002,RESERVED,2026-01-15,C-0004,2025-11-25 10:23,2026-01-13 16:06
U-000818,M-0026,SN-M-0026-XMYFBU,LBL-XMYFBU,B,Leves marcas estéticas,S-0010,2025-11-25,"63,67",L-0004,RESERVED,2026-01-17,C-0004,2025-11-25 10:21,2025-11-25 10:04
U-000819,M-0026,SN-M-0026-JFDOZ7,LBL-JFDOZ7,C,Tara visible / revisar,S-0010,2025-11-25,"75,49",L-0001,SOLD,,,2025-11-25 10:29,2025-11-30 12:20
U-000820,M-0026,SN-M-0026-LS7972,LBL-LS7972,C,Tara visible / revisar,S-0010,2025-11-25,"66,46",L-0001,SOLD,,,2025-11-25 10:22,2025-12-26 12:09
U-000821,M-0026,SN-M-0026-POHM2G,LBL-POHM2G,B,Leves marcas estéticas,S-0010,2025-11-25,"68,75",L-0002,AVAILABLE,,,2025-11-25 10:07,2025-11-25 10:39
